"DB","OR","OR00000","OR00001","OR00010","OR00011","OR00100","OR00101","OR00110","OR00111","OR01000","OR01001","OR01010","OR01011","OR01100","OR01101","OR01110","OR01111","OR10000","OR10001","OR10010","OR10011","OR10100","OR10101","OR10110","OR10111","OR11000","OR11001","OR11010","OR11011","OR11100","OR11101","OR11110","OR11111"
0.530825286436606,0.865028695374764,0.863571637360629,0.863571637360629,0.863571637360629,0.863571637360629,0.865028695374764,0.865028695374764,0.865028695374764,0.865028695374764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.530547884185683,0.865099229587564,0.861754575716025,0.862742346005483,0.863241105491726,0.864183501618661,0.862742346005483,0.863638266200437,0.864183501618661,0.865099229587564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.529534832549113,0.865356815095516,0.86390032701026,0.865356815095516,0.86390032701026,0.865356815095516,0.86390032701026,0.865356815095516,0.86390032701026,0.865356815095516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0831939125524943,0.97893018497487,0.974462382154093,0.974462382154093,0.974462382154093,0.974462382154093,0.97893018497487,0.97893018497487,0.97893018497487,0.97893018497487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0900469365406393,0.977194577844938,0.975537635809036,0.977535846965004,0.980479480207756,0.982685239999337,0.977535846965004,0.972171442623878,0.982685239999337,0.977194577844938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.322679979701818,0.981722391609394,0.97737584012291,0.981722391609394,0.97737584012291,0.981722391609394,0.97737584012291,0.981722391609394,0.97737584012291,0.981722391609394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.217634011660043,0.967882142194874,0.967882142194874,0.967882142194874,0.967882142194874,0.967882142194874,0.972665412280803,0.972665412280803,0.972665412280803,0.972665412280803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.181789229011329,0.973172021397971,0.96709363889092,0.96881252397335,0.971161557260721,0.973172021397971,0.96881252397335,0.963094034794761,0.973172021397971,0.967403048432404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.145765685116972,0.97848828171781,0.974006002007705,0.97848828171781,0.974006002007705,0.97848828171781,0.974006002007705,0.97848828171781,0.974006002007705,0.97848828171781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.296562287525072,0.973022945570075,0.968293312493402,0.968293312493402,0.968293312493402,0.968293312493402,0.973022945570075,0.973022945570075,0.973022945570075,0.973022945570075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
