"DB","OR","OR00","OR01","OR10","OR11"
0.305074464998844,0.928224916873281,0.928701016125724,0.928224916873281,0.932876085044483,0.926852021911765
0.417463153962603,0.901783151277111,0.894156306695376,0.901783151277111,0.903509686878978,0.887824232777677
0.294462238421895,0.932279084837263,0.922665788260692,0.932279084837263,0.932768762902823,0.919156780579442
0.288506860780889,0.933648712488503,0.935770456490736,0.933648712488503,0.941263286490468,0.935055862198714
0.163764862173515,0.933024889953141,0.932189064224389,0.926665698200221,0.923267732442587,0.933024889953141
0.0795592461918414,0.967462560660308,0.969134232112509,0.959739942878317,0.966279334067614,0.967462560660308
0.195543280500296,0.922961743464566,0.912963513075258,0.916366202679318,0.916020654876973,0.922961743464566
0.184587627553183,0.927277945995758,0.921881630874752,0.920465416376937,0.917223274498291,0.927277945995758
0.137565800909295,0.945075384113778,0.947807979960143,0.95401006335941,0.948388562633854,0.945075384113778
0.137565800909295,0.945075384113778,0.947807979960143,0.948388562633854,0.95401006335941,0.945075384113778
0.198558804977164,0.92136815730408,0.917072523325227,0.933831582313397,0.932377296606973,0.92136815730408
0.148144927975134,0.941332701543611,0.935727969177468,0.935635154574407,0.945520321674922,0.941332701543611
0.155525647415954,0.937819034795452,0.938441901547323,0.947219517983042,0.931280119698605,0.937819034795452
0.156314563769348,0.937503616849057,0.94118065930514,0.932173416394856,0.94488768866076,0.937503616849057
0.100570641374053,0.960119217909256,0.955274407151783,0.957929911067399,0.952294663944909,0.960119217909256
-0.41609941737513,0.965002143414787,0.958834590929835,0.960376568832056,0.960115392927786,0.965002143414787
0.112355378175137,0.973358698689798,0.975665082752959,0.968878765085177,0.973358698689798,0.977952477978153
0.18556916297296,0.955998510574738,0.960624445414242,0.963913009918363,0.955998510574738,0.965003812992642
0.0898491313100793,0.963820617991447,0.954039410770564,0.959252054730486,0.953032580482278,0.963820617991447
0.104189749309304,0.958046108107294,0.948624901562142,0.943570117317444,0.952328186009043,0.958046108107294
0.214609765232232,0.915015648065323,0.916821821822239,0.919749399121656,0.913961776201981,0.915015648065323
0.214609765232232,0.915015648065323,0.916821821822239,0.913961776201981,0.919749399121656,0.915015648065323
-0.370317299279968,0.94520802935356,0.926768256735563,0.944866430988809,0.946923665557991,0.94520802935356
0.197220938563582,0.922666152673118,0.907834348704494,0.933917884838008,0.933608870069625,0.922666152673118
-0.189143050341711,0.975256507632036,0.981608376776162,0.972744305949097,0.979060117181799,0.975256507632036
0.103729491484536,0.958727948361973,0.969384521964788,0.963258371396573,0.959192180981641,0.958727948361973
0.13962357354786,0.980960421788928,0.980960421788928,0.975672763284729,0.977688133223551,0.975990803962761
0.192246680140569,0.973784543617195,0.973784543617195,0.973108880766147,0.973156863704318,0.971443529154832
0.274671053893493,0.936589283000629,0.927839830669279,0.93807748677456,0.936589283000629,0.936752797586116
0.216792775351261,0.949951095572533,0.937657234640628,0.951236791079365,0.949951095572533,0.949166576927478
0.0819901154226734,0.967770652722179,0.965047177710388,0.962697181300577,0.965019214060628,0.967770652722179
0.0770485532109254,0.9697131225406,0.958895590565409,0.960630314266798,0.963509780508265,0.9697131225406
0.559237795792446,0.924125025168612,0.924125025168612,0.930507754805417,0.925401858882981,0.918846077546011
0.59866931446975,0.918775126592883,0.918775126592883,0.930064654867264,0.924629934245443,0.91254859284679
0.101802798591523,0.95903382395951,0.96222583208504,0.960764046384315,0.967872753544399,0.95903382395951
0.110910743230985,0.955368721736099,0.96069618242839,0.967640516876394,0.966905045820422,0.955368721736099
0.253082566663758,0.939197822793307,0.947558798349722,0.941776122032974,0.939197822793307,0.94399670042502
0.250866680020645,0.939730181596683,0.929077412684932,0.924974322444414,0.939730181596683,0.936500905800071
0.234519871768894,0.945462141629184,0.95447331802553,0.945462141629184,0.951538719512958,0.944707157864533
-0.27961699295163,0.965025220478151,0.968167311517865,0.965025220478151,0.959375010753763,0.960394534558974
-1.26274421593505,0.898733500351468,0.903627652802455,0.896937532377071,0.908942298338493,0.898733500351468
0.238974492115392,0.905614627238843,0.902549966528396,0.910296450163207,0.900770392331958,0.905614627238843
0.446731572066722,0.938748595403292,0.938748595403292,0.937688383111793,0.942261618499974,0.939307350554078
-0.964805669460635,0.93228460095039,0.93228460095039,0.93299583060246,0.933359788712625,0.930138510574856
0.391521000142486,0.909311373661248,0.894625898747585,0.909311373661248,0.919199393509315,0.910961283901218
0.369406844311194,0.914433710430543,0.900921778184234,0.914433710430543,0.909221794051307,0.91655395172148
0.0638794917952803,0.973956914302615,0.967647985723134,0.975691092609794,0.973114386689743,0.973956914302615
0.0507241056508832,0.979320245148119,0.971453008119094,0.975995807356503,0.979511898650295,0.979320245148119
0.0968537634860306,0.961462020659244,0.966342944474111,0.966078422208965,0.962458911760381,0.961462020659244
0.0813483135749347,0.967631617862652,0.971828285982292,0.968104685693291,0.970979592426853,0.967631617862652
0.0985922798474788,0.960771950129703,0.963178671374416,0.958178655351702,0.957658726265763,0.960771950129703
0.0970155933974987,0.961399284590224,0.948392250018863,0.948500145911057,0.952170868592356,0.961399284590224
-0.142171825329914,0.956761686386848,0.961805387088534,0.955404752917762,0.964125028300889,0.956761686386848
0.0871377315715976,0.965210500336644,0.975671233793185,0.975259328480864,0.968484469963005,0.965210500336644
-0.884196022879994,0.907167408283706,0.919786775129755,0.910911881075309,0.907167408283706,0.920771557477411
-1.78073744165037,0.917227370743986,0.929177463535037,0.929226439844039,0.917227370743986,0.931128030901529
0.115844152668313,0.954126317461439,0.971095367352511,0.954753514385113,0.968879366310182,0.954126317461439
0.111448450547508,0.955866992661518,0.972971620526234,0.968695436478955,0.957986788215114,0.955866992661518
0.257032278153204,0.964153277395844,0.964153277395844,0.96172048616372,0.966399005011149,0.955544988405018
0.387427732260673,0.945967819499979,0.945967819499979,0.950606360446141,0.954057105307328,0.950235562519438
0.251665770653081,0.942803233942482,0.935215928474729,0.940850370615805,0.942803233942482,0.945471111741397
0.236751178299465,0.946192914022849,0.927384355973165,0.943035787724983,0.946192914022849,0.938888145225209
0.176491045169328,0.929536435643167,0.939422926983325,0.920700640681872,0.933430062735051,0.929536435643167
0.214459242772986,0.914377737178938,0.922461763056879,0.919111547250337,0.910543484215998,0.914377737178938
0.168125445229009,0.960749104833088,0.96124485516815,0.960749104833088,0.965513794833887,0.958122200088179
0.135747295526034,0.968308170969442,0.963197932993901,0.968308170969442,0.97102555026158,0.970507841687853
0.176430069235187,0.930620016506377,0.923444082461345,0.923600297132642,0.920199887575162,0.930620016506377
0.176430069235187,0.930620016506377,0.923444082461345,0.920199887575162,0.923600297132642,0.930620016506377
0.101574255369315,0.959033784050601,0.969197324995515,0.959250310252695,0.968811898954931,0.959033784050601
0.0927868797175437,0.962577846739223,0.971124304534376,0.970071413067569,0.961457414390083,0.962577846739223
-0.145627366124758,0.958171178896127,0.96178694076877,0.95451294992283,0.962911906834508,0.958171178896127
0.0945386484097068,0.962236308809535,0.97040562056811,0.969779956951003,0.95996228574958,0.962236308809535
-0.294523119722268,0.916033391307474,0.90519293062904,0.92471437643933,0.920815429093267,0.916033391307474
0.178290782713261,0.929758716221667,0.9188827538147,0.931152373877199,0.932306351560191,0.929758716221667
0.158084995210899,0.963665948681366,0.958107197301305,0.963665948681366,0.959557753922174,0.957144668333057
0.255301041153192,0.941321938122049,0.937766954264145,0.941321938122049,0.943782181093894,0.937336632571155
0.379933190555328,0.910307718269908,0.91161918924286,0.914343152230622,0.910307718269908,0.913975676736562
0.314427646589783,0.925771862625533,0.930018480404666,0.92744449562365,0.925771862625533,0.93796928800033
0.211916308220496,0.9503806664678,0.947644342666762,0.9503806664678,0.948018902153865,0.953162226600881
0.241414959939966,0.94347367827652,0.949500114982547,0.94347367827652,0.954318701194951,0.955020812561457
0.451042993783008,0.894718367348396,0.896466874294838,0.894718367348396,0.895183130643598,0.903150124104632
-0.131406664367878,0.930672679994902,0.933265462051443,0.930672679994902,0.9320928211098,0.935987844464722
0.298207028304964,0.931463421367563,0.933839783467162,0.937042872465955,0.931463421367563,0.934015501442348
0.160802961122377,0.963042840231043,0.956254763933561,0.956820593596572,0.963042840231043,0.965581308682116
0.184965466203859,0.926086634568143,0.932150830988672,0.930822350601163,0.932716398658737,0.926086634568143
0.085100171266556,0.965993435497813,0.965018718702901,0.96890847471359,0.969562737447275,0.965993435497813
0.102001165351991,0.960003523936421,0.962668504524668,0.962359332117768,0.96263204161911,0.960003523936421
0.159430049376459,0.93748463430103,0.941293986013931,0.941872159077876,0.940169782843568,0.93748463430103
-1.79219762493242,0.938587547260019,0.938587547260019,0.930624234211189,0.936219070234244,0.937674100983046
-0.959166489653897,0.927689720037416,0.927689720037416,0.927202801322173,0.927278351493171,0.937407133052433
0.351498166050959,0.918581925801806,0.908436386423541,0.918581925801806,0.928514516755998,0.915641694643648
-0.496324004613166,0.914964323365106,0.907273986442998,0.914964323365106,0.914188123455972,0.912717084094798
0.0881294212205125,0.964861260569566,0.960655565084826,0.958317902520091,0.957634525479818,0.964861260569566
0.0884064188166609,0.964750816790188,0.969940642272612,0.960501434704842,0.963282870375439,0.964750816790188
0.18944438961251,0.924880002345146,0.92358285610094,0.91978095830078,0.915725400230698,0.924880002345146
0.157300755958394,0.93762585187732,0.932953984486314,0.927127081641617,0.929437760735529,0.93762585187732
0.514730978500321,0.931130202656665,0.931130202656665,0.931581471315199,0.929971165451243,0.942213057225963
0.574983149618496,0.923068603515121,0.923068603515121,0.924706932462165,0.923964585711379,0.929560486772122
0.189256848898048,0.956308055342736,0.942744392167675,0.956308055342736,0.952796642083519,0.953208824609156
-0.18894611323115,0.943620184201169,0.934739810831735,0.943620184201169,0.946739011906684,0.943845136421549
0.0729875109865625,0.971298133422268,0.970020787190884,0.964557005284639,0.970221338888004,0.971298133422268
0.0877843891257805,0.965479356807226,0.963206387342502,0.961379475184501,0.959254725065642,0.965479356807226
0.100963507052419,0.959418636148329,0.950399996287862,0.952871252471199,0.951235138372389,0.959418636148329
0.118655200275725,0.952307620883433,0.945383192433092,0.94508267171126,0.950414426494759,0.952307620883433
0.316090090263655,0.926204989498533,0.925618247955777,0.928809583827044,0.926204989498533,0.93298485288561
0.323406592014095,0.924496864694439,0.915083948556298,0.91949066970258,0.924496864694439,0.929685448081391
0.667222690234769,0.911175513861502,0.911175513861502,0.936291090481378,0.935810260277331,0.92867752178757
-0.11771500689102,0.915670868576692,0.915670868576692,0.927806018330965,0.933879819552765,0.927434873869436
0.266699915808694,0.937923804921014,0.952767172854698,0.937923804921014,0.943917920688156,0.944879361240372
-0.174232342449282,0.940553723039369,0.944934681849871,0.940553723039369,0.926106432012738,0.937610898902697
0.140427670142001,0.943594680342436,0.933079349081156,0.946495885846654,0.933194115877607,0.943594680342436
0.116111762615788,0.953361605446248,0.950775093470356,0.952494463124364,0.959640648207639,0.953361605446248
0.215829344163906,0.949248857626899,0.950093888112248,0.95309572604767,0.949248857626899,0.949844257144427
0.306158365887768,0.928008460220839,0.921630978474593,0.920258404263877,0.928008460220839,0.919823394429227
0.301022155668403,0.929485730101106,0.944086653723889,0.929485730101106,0.95020908075453,0.939611220073846
0.207102224883708,0.951486420826119,0.947093099137987,0.951486420826119,0.93178477063759,0.943128942113304
0.204724928443946,0.951128848219845,0.924990930379,0.945363713476008,0.951128848219845,0.942128156536355
0.25018590397901,0.940276578042809,0.921310702320345,0.936882548226217,0.940276578042809,0.937482927354069
0.145066340770603,0.966410813714189,0.958392744344351,0.966410813714189,0.954138354282029,0.96933459906307
0.170748423164708,0.960464291280655,0.965508472992619,0.960464291280655,0.967806020670497,0.972309622673647
0.268289854090925,0.937460302627667,0.920646661025241,0.940601618744691,0.937460302627667,0.920985022467593
0.216542533007969,0.949522860160164,0.939211787486696,0.948564810666103,0.949522860160164,0.938689110857994
0.19766197251032,0.921038346691659,0.909054265737819,0.936051860645824,0.933413950777802,0.921038346691659
0.148595804283373,0.940639212328587,0.928693415473765,0.944297486252988,0.947059010238448,0.940639212328587
0.2790572387434,0.934219053561762,0.933855284527512,0.939422091696977,0.934219053561762,0.93811805136354
0.342670229901587,0.919223840454244,0.910077594178508,0.914404793674318,0.919223840454244,0.919930201663383
0.272976179700095,0.934934843875587,0.92525940527638,0.934934843875587,0.927157574981781,0.927656647646
0.328897486658441,0.921605737387529,0.912215160034604,0.921605737387529,0.921855809335856,0.917750080918864
0.131479984324829,0.946761903898595,0.930759327204242,0.946049687706005,0.93195407040368,0.946761903898595
0.205982278334417,0.916594876509404,0.905651878897561,0.90681196811102,0.915220830264796,0.916594876509404
0.271057232344731,0.936313746449937,0.908260876090136,0.94025557482488,0.936313746449937,0.924812231990455
0.26944545845646,0.936692440792921,0.917977249863433,0.93378441674707,0.936692440792921,0.930639363574615
-3.2615666366046,0.944590580985532,0.944590580985532,0.945970567666565,0.941475200894599,0.9494230541782
-1.08255708402347,0.947565503158919,0.947565503158919,0.949728828834065,0.954772991190347,0.957332513806305
