"DB","OR","OR00","OR01","OR10","OR11"
0.209014002263875,0.950825129244447,0.948426655375943,0.950825129244447,0.941032564293233,0.943917353228127
0.272345004697215,0.935925199929915,0.939982525440625,0.935925199929915,0.946567329917703,0.940030789412776
0.129582382472534,0.970198428236375,0.968687441475719,0.970198428236375,0.971746599934241,0.973091635530105
0.11996240366686,0.972410846956201,0.969520807671601,0.972410846956201,0.969832989693109,0.97271371097487
0.0602745071263632,0.975349463283942,0.968238052597398,0.96924569556546,0.971301539839823,0.975349463283942
0.0821601828093476,0.966398852524934,0.971828977858596,0.957369979450757,0.974313629522052,0.966398852524934
0.103335964589287,0.959288692871479,0.962001591928284,0.96162045490819,0.970412939560585,0.959288692871479
0.145566830680787,0.942650983371328,0.947281343737774,0.95019746728377,0.949590908743797,0.942650983371328
0.0748897173977457,0.97009948014179,0.964933961924418,0.968749353012092,0.968805601319796,0.97009948014179
0.0748897173977457,0.97009948014179,0.964933961924418,0.968805601319796,0.968749353012092,0.97009948014179
0.0853747256746386,0.966190509656685,0.959896031631603,0.963683721339947,0.963478102694926,0.966190509656685
0.0793088954312981,0.968592656514738,0.966744839019962,0.967314887143537,0.968336129957677,0.968592656514738
0.139085145390325,0.944392138983643,0.938619925798522,0.942184029036668,0.941683196930082,0.944392138983643
0.151529816256806,0.939416614631309,0.947613937722739,0.943767236838696,0.943834362648147,0.939416614631309
0.108918500851103,0.956808916213057,0.958207552493946,0.955069658275564,0.952548509307092,0.956808916213057
-0.379658661668894,0.950551744991481,0.952988447220324,0.94520352797669,0.955913172573839,0.950551744991481
0.182170940748411,0.95680428475016,0.963080816439571,0.973506016603114,0.95680428475016,0.968595708207588
0.112446081911,0.973337191347681,0.96542916509592,0.962054587168894,0.973337191347681,0.97014649014825
0.0511204313791502,0.979415431308674,0.968104681399614,0.974011221946032,0.976095928994301,0.979415431308674
0.0560549769130263,0.977428447068475,0.973192868096291,0.977869236670144,0.972907013687402,0.977428447068475
0.119736286873619,0.952585052539395,0.956380739996716,0.95597928376224,0.946417465552274,0.952585052539395
0.119736286873619,0.952585052539395,0.956380739996716,0.946417465552274,0.95597928376224,0.952585052539395
-0.443732169524575,0.973995309286258,0.966846161981201,0.969508458780451,0.972764910812203,0.973995309286258
0.110840467031424,0.956537476104318,0.94779568477926,0.953740204976057,0.952266442735015,0.956537476104318
-0.15888317408353,0.963216660934492,0.96142442832607,0.963687476675297,0.960693453803192,0.963216660934492
0.0852956265040124,0.966062443272497,0.966655827271413,0.964739029843995,0.968655213618857,0.966062443272497
0.300679003669278,0.958998317681462,0.958998317681462,0.97007678320956,0.956586993066574,0.968888283446843
0.244887374454261,0.966606267119874,0.966606267119874,0.967692958418024,0.968711556669707,0.973758523467159
0.134978512663784,0.968838783169201,0.963633511739484,0.966828391059671,0.968838783169201,0.971724968719484
0.126805712411595,0.970725560521739,0.970313511811659,0.973353983315499,0.970725560521739,0.974051206117927
0.0980936773646209,0.96144053246852,0.961214430401968,0.954933695310591,0.961236009608106,0.96144053246852
0.115386565047366,0.954642902294561,0.951076471461901,0.947221745411733,0.959320704680223,0.954642902294561
0.29619406884443,0.959813664799011,0.959813664799011,0.957112248004344,0.958198235679496,0.954801973124397
0.350235162267913,0.952481602062519,0.952481602062519,0.951624025541291,0.953726360137745,0.952551013446903
0.110298627478114,0.95561504150369,0.948179480919688,0.957844151246477,0.948915208979138,0.95561504150369
0.0954042698434212,0.961608637802758,0.965187011059221,0.963098128414253,0.971023999957274,0.961608637802758
0.264125038521132,0.936544908609913,0.943877471965249,0.947807687525421,0.936544908609913,0.953818537263666
0.201824650578059,0.951512352941206,0.947095357460246,0.932027744627414,0.951512352941206,0.945495767320192
0.221941632430718,0.948387225249627,0.944302179648563,0.948387225249627,0.948231113594477,0.949520047834453
-0.237403960871243,0.955208532674093,0.944896619158849,0.955208532674093,0.955671139246901,0.961615356019127
-1.33741251172175,0.928224492753555,0.93361292793567,0.937647955310841,0.937348589530439,0.928224492753555
0.190828688109828,0.924630295470733,0.935798955386881,0.938232974498475,0.939391097389265,0.924630295470733
