"DB","OR","OR0","OR1"
0.0637896932214001,0.959943086343255,0.956964218646701,0.959943086343255
0.063605134244553,0.959503205894655,0.956869557332298,0.959503205894655
0.0534102935081673,0.966376607174053,0.964401573760073,0.966376607174053
0.117360346867661,0.955989869924627,0.955989869924627,0.958556195945094
0.0730955605230348,0.954099441325102,0.955201403911015,0.954099441325102
0.0229957190199974,0.985591893892035,0.983574088496158,0.985591893892035
0.0758188377139554,0.952078214469103,0.946996643054981,0.952078214469103
0.0638265018410819,0.976253525889834,0.976253525889834,0.977488883847062
0.0527987007777582,0.966629672002322,0.965349878946652,0.966629672002322
0.0554832382081856,0.964454270388185,0.958455483043792,0.964454270388185
-0.100676546013605,0.964701672103672,0.961319403144487,0.964701672103672
0.0461006282902429,0.970465305900296,0.96385117588289,0.970465305900296
0.055513986693813,0.964913531637284,0.960536454017188,0.964913531637284
0.127063077689001,0.952547871999158,0.952547871999158,0.955398216369597
0.0489619387730114,0.969053290715042,0.966433455282538,0.969053290715042
-0.245095772528563,0.954907731232991,0.955722215555185,0.954907731232991
0.104413870451636,0.961578759161439,0.961578759161439,0.96655343303898
0.105056824813146,0.962248574245789,0.962248574245789,0.967482121199703
0.097187458929246,0.963786838551841,0.963786838551841,0.963782245322416
-0.159576198155955,0.959459897127081,0.959459897127081,0.961870164876038
0.0574540799050164,0.979107607307267,0.979107607307267,0.979300646544353
0.115592557089119,0.957465330459872,0.957465330459872,0.954068390391164
-0.101944504956636,0.964907089026216,0.961089018577695,0.964907089026216
0.0707025396449902,0.955490615981879,0.954268822593045,0.955490615981879
0.0663665622514538,0.958520898592841,0.955860572652794,0.958520898592841
0.143975415157091,0.946009219316091,0.946009219316091,0.951586144557525
0.162934613023071,0.941450601069738,0.941450601069738,0.940867248298208
-0.115427898321082,0.972320942822757,0.968442002199038,0.972320942822757
0.0944386266764456,0.940829791834893,0.933715939345227,0.940829791834893
0.0485534366648792,0.981868011203987,0.981868011203987,0.986569739003164
-0.744618951872591,0.968760118695631,0.966027127433158,0.968760118695631
0.0397761752852839,0.975077998057768,0.973518189522385,0.975077998057768
0.14858059318306,0.946907549231338,0.946907549231338,0.948694662656878
0.0942298395143536,0.964942047897219,0.964942047897219,0.969863575791397
0.0635600143503743,0.960087313823289,0.95815887793668,0.960087313823289
0.0890748565826673,0.943924687600979,0.946071381325162,0.943924687600979
0.0587252911386994,0.9631232915881,0.961699085737685,0.9631232915881
-0.259416707236739,0.966719089793882,0.962562113396706,0.966719089793882
0.0483145073355305,0.969463813823387,0.963660194499289,0.969463813823387
-0.101618484997319,0.963811583863152,0.955020075315966,0.963811583863152
0.109307848345543,0.959504743431718,0.959504743431718,0.96334734986863
0.0429482321666649,0.972854292773691,0.967179590609012,0.972854292773691
0.038120724940663,0.976115230431369,0.973901904463817,0.976115230431369
0.0566176394171632,0.964446797295128,0.963521718962624,0.964446797295128
0.0403846708092791,0.974697118514321,0.969301466216588,0.974697118514321
0.112538776458561,0.958592083258695,0.958592083258695,0.963385440267247
0.0305466705353664,0.988592529675589,0.988592529675589,0.990434468045161
0.0580011649168823,0.963749271926949,0.96041990581678,0.963749271926949
0.0700360775614088,0.956227451524119,0.951426127838613,0.956227451524119
0.0666734227216388,0.958329110798976,0.959887329516079,0.958329110798976
0.0483582821808833,0.969633283433658,0.965506512923928,0.969633283433658
0.0289325370757745,0.981872144819743,0.980955680387624,0.981872144819743
0.0579387292065443,0.96378829424591,0.96050520154045,0.96378829424591
-0.0988383139378619,0.962010001144635,0.962330296126333,0.962010001144635
0.0970886418284378,0.963878438374853,0.963878438374853,0.96809610194128
0.0481792805538812,0.982007737552492,0.982007737552492,0.979360666596786
0.112774452469855,0.959702193015601,0.959702193015601,0.959354917686205
0.100018751983287,0.962648598844416,0.962648598844416,0.966747649246949
-0.0999405581930957,0.964228675541238,0.957517488784583,0.964228675541238
0.0523133652972632,0.967149678090892,0.965884906582641,0.967149678090892
-0.0978975537332197,0.961185947241404,0.96135605391051,0.961185947241404
0.0580719573287881,0.96329524471255,0.955158262708677,0.96329524471255
-0.253732028984478,0.959731987214513,0.962924860301838,0.959731987214513
0.0652652133803811,0.958748700817037,0.951092988861081,0.958748700817037
0.0577218354889767,0.962903965252036,0.954818977816144,0.962903965252036
-0.116779914042733,0.942971558220321,0.942971558220321,0.941998171228794
-0.257269683149057,0.961553218465317,0.956607427104434,0.961553218465317
0.0217778811475175,0.986354937538277,0.986558649666975,0.986354937538277
0.0472134800680177,0.969939618805615,0.961481339201805,0.969939618805615
0.0655051050073633,0.958762558055767,0.956543301339243,0.958762558055767
0.095263382560106,0.939346695276479,0.936626001867561,0.939346695276479
0.0291525361849838,0.981448386064101,0.980643151978728,0.981448386064101
0.123378078767035,0.953733220462362,0.953733220462362,0.957220567295028
-0.112713052104386,0.9712409879217,0.969005393250454,0.9712409879217
0.0752462468479098,0.952091418373813,0.952701000139697,0.952091418373813
0.0526545376802773,0.967090913949827,0.964355847614421,0.967090913949827
0.0637503608147195,0.959410741495664,0.95725703664278,0.959410741495664
0.0725035829505776,0.954356804827086,0.952139005126864,0.954356804827086
0.061002498628654,0.961727731752086,0.961751940361453,0.961727731752086
0.142165541327969,0.946907806838149,0.946907806838149,0.951971697072914
0.0571320592684964,0.96429246295719,0.959401787693749,0.96429246295719
0.0444030545381534,0.971935966752781,0.966110184926689,0.971935966752781
0.0552152982595432,0.965100814507325,0.9596245458853,0.965100814507325
0.0146719976168401,0.990807171617665,0.990056610060342,0.990807171617665
0.17560771017271,0.934942646969573,0.934942646969573,0.944790029034986
0.0603531153106104,0.977461492207656,0.977461492207656,0.977778076724291
-0.0736756297397665,0.946223221568123,0.945262051444423,0.946223221568123
0.0364694952900987,0.977206565443688,0.977922405509077,0.977206565443688
0.0898751969132302,0.942777302684742,0.940473511818011,0.942777302684742
0.115536762705718,0.956852412577842,0.956852412577842,0.960941755563881
0.0564464748065447,0.964465239349974,0.962538449028978,0.964465239349974
0.0231814273805646,0.985248182576004,0.982543943049589,0.985248182576004
0.0490721700492468,0.969253994693554,0.968949558997286,0.969253994693554
0.0683338896036847,0.957185628223563,0.962316101599297,0.957185628223563
0.0438038749736098,0.972124806834976,0.971614081683806,0.972124806834976
0.0697999585948996,0.955884378247478,0.953179419853305,0.955884378247478
0.0701791499236593,0.956138031297713,0.94765433244359,0.956138031297713
0.0565346529322458,0.964268440628397,0.961062841743001,0.964268440628397
0.115997530828085,0.956680337193561,0.956680337193561,0.960187621583931
0.0551152657123601,0.964690014574422,0.96607735401749,0.964690014574422
0.055697402911296,0.96479760720643,0.961515424897958,0.96479760720643
0.0922171233850128,0.96541857873062,0.96541857873062,0.975294445251357
0.0543976767599128,0.965365507962214,0.960040286834301,0.965365507962214
0.0416366674575103,0.973912684168917,0.970090692108091,0.973912684168917
0.0365651744870701,0.976888745561096,0.973885245245867,0.976888745561096
0.12481248221764,0.953760744842861,0.953760744842861,0.955737101728317
0.0817700322526133,0.947937785220458,0.946588128659675,0.947937785220458
-0.252181848430621,0.958756101738326,0.957864460312719,0.958756101738326
-0.252354647324649,0.959502394856972,0.956161868017116,0.959502394856972
0.0780639011991251,0.950856416560551,0.949514678690256,0.950856416560551
0.0355025656933728,0.977755653860169,0.976017057817187,0.977755653860169
-0.0923517261152515,0.958138176893784,0.953131631732136,0.958138176893784
0.0996559967607696,0.962629001214711,0.962629001214711,0.964756457878124
0.052198241989099,0.967221970089522,0.963050718533236,0.967221970089522
0.0453423749416959,0.97159088544148,0.966927382436094,0.97159088544148
0.136010962518107,0.9493207560044,0.9493207560044,0.949715481731024
0.0475969919022606,0.969916014190809,0.965029286929908,0.969916014190809
-0.25172926608793,0.958471187485009,0.953906777977222,0.958471187485009
0.0982443499025025,0.96469658884407,0.96469658884407,0.968981446852788
0.0826715775995852,0.969937608145605,0.969937608145605,0.970585009286745
0.0311507051738265,0.98836695657409,0.98836695657409,0.989315699422221
0.0390819998284831,0.975512937866801,0.971232976273558,0.975512937866801
0.187265650433812,0.930222671653643,0.930222671653643,0.937079749652102
0.0862979072731159,0.945672861058938,0.940733526475793,0.945672861058938
0.0973500464067346,0.963934747908378,0.963934747908378,0.965148604437031
0.0515989832351454,0.980730670161149,0.980730670161149,0.97823039795967
0.0871781164233711,0.968298866755138,0.968298866755138,0.968033446910469
0.0408500215827977,0.97440517319916,0.975503194550221,0.97440517319916
0.112204052302915,0.958431787334759,0.958431787334759,0.959690995651046
0.122656325225268,0.954559535889699,0.954559535889699,0.957158302655682
0.0703024777132748,0.955742467050301,0.948843574537509,0.955742467050301
-0.0790866327522517,0.94978739999815,0.946772554998537,0.94978739999815
0.0705235822539773,0.955754313044479,0.958595923204878,0.955754313044479
0.0600595061752036,0.978160179572653,0.978160179572653,0.978825773379346
0.0831311644778305,0.947844460502762,0.948851439964059,0.947844460502762
0.034481997186063,0.978056910881596,0.978733145599245,0.978056910881596
-0.0814624955059468,0.951108611873656,0.945479910216466,0.951108611873656
0.044237705970534,0.97228259916369,0.970562700475741,0.97228259916369
0.0872600212084932,0.945254063127156,0.944943590623661,0.945254063127156
0.0680611731010825,0.975250482508697,0.975250482508697,0.974663428880503
-0.246015571093959,0.954874243925045,0.952800974438253,0.954874243925045
0.0783072892020703,0.950870904545198,0.9525010212741,0.950870904545198
0.0537176746232874,0.966298146812778,0.963112041190324,0.966298146812778
0.0448998674750295,0.983672775463626,0.983672775463626,0.985387225347334
0.0440544596803896,0.971965343839752,0.971683059831569,0.971965343839752
-0.195557187139979,0.97244800790396,0.97244800790396,0.972641682202514
0.102417465442262,0.962057422198571,0.962057422198571,0.962851250890204
0.0756693222116104,0.952525934790805,0.950566975053729,0.952525934790805
0.0555587450640797,0.965024092033485,0.963696187628938,0.965024092033485
0.134368905089566,0.950220378785611,0.950220378785611,0.954764927639964
-0.0958429480052779,0.960336006513142,0.956268559262544,0.960336006513142
0.0607975986443449,0.977476325871357,0.977476325871357,0.973725175971267
0.060899604479805,0.96184298640477,0.962775008255782,0.96184298640477
0.0598484250997964,0.962323608896907,0.959637091942099,0.962323608896907
0.113018894630966,0.958129912861548,0.958129912861548,0.962783563163492
0.0710873073826775,0.973452872761656,0.973452872761656,0.98171401461385
0.128995921563658,0.951934640691248,0.951934640691248,0.950416901036386
0.076433967734441,0.952046204956418,0.951536069486709,0.952046204956418
0.057050902335271,0.979254217332629,0.979254217332629,0.979328653835327
-0.233384024336859,0.946422473049468,0.945339117478671,0.946422473049468
0.0442817040183972,0.971820733806474,0.969467063317731,0.971820733806474
-0.0862689329960535,0.954124115649297,0.952369444382171,0.954124115649297
0.0423598503769782,0.973459180884134,0.970934384994161,0.973459180884134
-0.413759827379831,0.959588160033933,0.963307368207652,0.959588160033933
-0.262551619341836,0.964721887750042,0.962905012866621,0.964721887750042
0.0606051332596493,0.961977034228819,0.954867423393402,0.961977034228819
-0.239730591311999,0.950917659337476,0.945664555532163,0.950917659337476
0.13549654315304,0.949512434557625,0.949512434557625,0.953296730212548
0.143989260190639,0.9466563277683,0.9466563277683,0.944871216912321
0.126147707532849,0.952995917893811,0.952995917893811,0.953187553056193
0.0730343469062102,0.954022672887231,0.954159599798738,0.954022672887231
0.0669431960522693,0.975657019617357,0.975657019617357,0.975743607066223
-0.243107271240767,0.953043381332902,0.953160166636696,0.953043381332902
0.0867818580622837,0.968442960704624,0.968442960704624,0.969821357768588
0.0273030675707145,0.982625320636818,0.983516100692992,0.982625320636818
0.105964418070788,0.960743383372433,0.960743383372433,0.962171076910334
0.0758322840953068,0.952423694373327,0.954369741078819,0.952423694373327
0.0580136322459457,0.963478666411613,0.957955606910805,0.963478666411613
0.100416175128762,0.937000042992465,0.943289771067919,0.937000042992465
-0.191057151698335,0.919867078432304,0.912381822387127,0.919867078432304
0.119457142178371,0.955488899252008,0.955488899252008,0.960135542895722
0.0643113516055874,0.959651795330252,0.958903066769455,0.959651795330252
-0.0787790228457765,0.949425031892594,0.952773871581377,0.949425031892594
-0.0862562084111257,0.95430086440622,0.953131642470843,0.95430086440622
-0.265862437622315,0.967368445806655,0.965649901281473,0.967368445806655
0.0307144727030836,0.980755662331263,0.980174191113112,0.980755662331263
-0.0643918358310022,0.923993112439121,0.923993112439121,0.928506931971412
0.068661526328174,0.956922545583916,0.956897625345212,0.956922545583916
-0.119223405170794,0.944423983817323,0.944423983817323,0.943134324824088
0.130020842510174,0.951552743395891,0.951552743395891,0.951633030336214
0.100808051767847,0.962437764150197,0.962437764150197,0.963645919774626
0.0331150662968695,0.978926775992901,0.979074161057289,0.978926775992901
0.0404085566426602,0.974285463954671,0.974095010530446,0.974285463954671
0.0981020598359179,0.963446047768145,0.963446047768145,0.964182991960753
0.0624687967411343,0.960807793127378,0.96222440918187,0.960807793127378
0.0791807534620194,0.950322903082746,0.950407775249505,0.950322903082746
0.102951410680529,0.935409465273681,0.935822124471787,0.935409465273681
0.0675173652659151,0.957640379116607,0.955757627535519,0.957640379116607
0.0722761909831134,0.973717748733413,0.973717748733413,0.978271389250103
0.171085865123352,0.936107415949434,0.936107415949434,0.947145528633892
0.0958969652007665,0.964473070610186,0.964473070610186,0.966655543828365
0.0516989353370003,0.980693343650083,0.980693343650083,0.981196798402031
0.0664507499220717,0.958167246022213,0.957542794588282,0.958167246022213
0.100920847021935,0.962611874123417,0.962611874123417,0.963795139529192
0.0809851447816275,0.949017405499888,0.949134107499797,0.949017405499888
-0.572096400647707,0.960151986128803,0.958557378495206,0.960151986128803
0.0601476578159115,0.962135232864883,0.957220882047272,0.962135232864883
0.0488868593437935,0.96922424559431,0.964636060333501,0.96922424559431
-0.178301555140013,0.966437179824962,0.966437179824962,0.964082661665046
0.0531980016594881,0.966668471989283,0.966369932296671,0.966668471989283
0.0729231749630096,0.954092658983018,0.953006363334786,0.954092658983018
0.105696746622086,0.960616180398777,0.960616180398777,0.960614131497667
0.0411638756041733,0.973804806433708,0.964619319297549,0.973804806433708
0.062591401142864,0.977239490493504,0.977239490493504,0.977770170981898
0.0535916012155435,0.966262468496524,0.962239164049917,0.966262468496524
0.0279738218057836,0.982198477032683,0.977491363796366,0.982198477032683
0.0600172383615041,0.962217335850275,0.960949058892125,0.962217335850275
0.153298384464281,0.943207578372964,0.943207578372964,0.950822280160323
0.12572888596043,0.95342124493278,0.95342124493278,0.95295887710599
0.0885094964480604,0.944280598880349,0.942048173449632,0.944280598880349
-0.0835105819771598,0.952393557844449,0.949136720012772,0.952393557844449
0.0368476516071547,0.976912882188048,0.976074322684345,0.976912882188048
0.0621875162385815,0.960984265289807,0.963822056375363,0.960984265289807
-0.431155494440399,0.960653492333434,0.960653492333434,0.960358762623972
0.0214555490381757,0.986346468793888,0.977087304479291,0.986346468793888
-0.0976667500743425,0.961274975408605,0.959638791652394,0.961274975408605
0.0678799059779157,0.975316397826212,0.975316397826212,0.972712656749061
-0.107602478272998,0.939863444619011,0.939863444619011,0.943009883590577
0.0458123185982007,0.971296016148015,0.972104389719101,0.971296016148015
0.0955686527457636,0.939836646794949,0.938119121192428,0.939836646794949
-0.952265505960091,0.952785634103583,0.952785634103583,0.956694836382774
0.0254254339688575,0.98406954137221,0.983304274840156,0.98406954137221
-0.430624834634078,0.960455762405601,0.960455762405601,0.961780562565253
-0.0897253319877508,0.956292620749183,0.955714375937777,0.956292620749183
-0.241668125978047,0.952137395925901,0.949943193578427,0.952137395925901
0.0377120293793094,0.976371301094292,0.974848848370819,0.976371301094292
0.100331988025734,0.962615150958564,0.962615150958564,0.963085239723739
-0.408707729220138,0.952289197649452,0.952289197649452,0.948302465026129
0.065658869455995,0.958665758691461,0.95762911575141,0.958665758691461
-0.232712357626667,0.946499469272482,0.945246655893477,0.946499469272482
0.0609469081811637,0.977837487934122,0.977837487934122,0.97790449631887
0.0811699292115209,0.94902911925497,0.943882991159909,0.94902911925497
0.0747104241771343,0.972099841593601,0.972099841593601,0.972597934801077
0.0666406634539089,0.958190411782102,0.954959707127591,0.958190411782102
0.127270462619788,0.952850137338172,0.952850137338172,0.956779490710541
0.120764695979269,0.9552603273956,0.9552603273956,0.958054126421557
0.0697978234201773,0.956060162169043,0.953760550304594,0.956060162169043
0.0686052065685979,0.956810950495742,0.957123051184504,0.956810950495742
-0.101193611046416,0.963487687547135,0.962169207128563,0.963487687547135
-0.539691862434107,0.938596510783002,0.938160137757999,0.938596510783002
-0.13064717521031,0.948400808853505,0.948400808853505,0.948874180465907
0.0427904183609687,0.97318940592321,0.973422956267495,0.97318940592321
-0.247738985382992,0.95542861103064,0.9562164141082,0.95542861103064
0.133859887123075,0.950122271358599,0.950122271358599,0.955144838581404
-0.0859915699654644,0.953950101263863,0.955050876925033,0.953950101263863
-0.228358500875168,0.94326951724707,0.941488617878239,0.94326951724707
0.0517909242882618,0.98116693662245,0.98116693662245,0.982880393646345
0.0233841734249405,0.985348505447444,0.983254952171339,0.985348505447444
0.041556403294888,0.973962585487435,0.972144820749668,0.973962585487435
