"V1","V2","V3"
2.98890260974349,2.98624000084222,-0.00801883341939657
2.98698141568112,2.98376589404319,0.0173349848744294
3.0321213276136,3.01954338144738,-0.000533884641537087
2.99654694414031,2.99150479344893,-0.00556556725115312
3.00991339873605,3.00244791674382,0.00347593531998859
2.98883526661599,2.98360587406348,-0.0323337726863074
3.00233649390467,2.9892161298707,-0.0358720939930723
2.99411754732784,2.99873788146665,0.00412068034081882
2.99964220501994,2.98756644743332,-2.20540587103421e-05
3.02316277548094,3.01419948043275,0.00719113283396082
3.00731593037288,3.00233537336724,-0.00491887814177996
3.0037147959962,2.99175075439631,-0.00385569930789541
2.985484125862,2.99109886786595,0.00240249625750847
2.99664663014684,2.99691936401995,-0.00209866197950892
2.98639391356468,2.99711392430664,0.0242898145330833
2.99164962851335,2.99522301104683,-0.0104030137921498
3.00105033806931,3.01453831635048,0.0202872642574207
3.01317303026438,3.00350170003098,-0.0215135403993742
2.99544556387696,2.9877799810605,-0.0107324907454555
3.01770770712822,3.01166650843214,0.00452234621513789
2.97471798713507,3.00433209572795,0.0402703818258706
3.00472436600049,2.99808383553224,0.0164508929998801
2.99149162421867,2.99070074781647,0.00661950547257834
3.0035083968961,2.99745954371578,0.0147311307677591
3.01652480717394,3.00732450383362,-0.00955773444577757
2.97923961231199,2.98378591946561,-0.0111787202040236
3.00269025381243,2.99715574444863,-0.0169778268746646
2.96393660737948,2.98977507700651,0.032623421509402
2.9922815247877,2.96804611739759,-0.0345925813235586
2.99725550911915,3.0070357841149,0.00509753715307239
2.99097631048139,2.99485258918494,0.00364042692607576
2.98716517467964,3.00117010737053,0.00282674586189582
3.02262094004383,3.01753244752961,-0.0151301787166213
3.01574433048214,2.99632096867045,-0.0168979377535539
3.00005461410525,3.00926328536502,0.0120130155103679
2.98694186176917,2.99522884173999,-0.00441634441904759
2.9852687163656,2.97266140273341,-0.0140494011095117
3.01191013327292,3.00393711812643,-0.00305889935893639
2.98187957924039,2.9833113559833,0.0068679078972282
3.00586427806651,3.01399727350044,0.0135386515036319
3.00390610943363,2.9967502555808,-0.00680633944778235
3.01491323033617,3.01587110713878,0.0197176666443516
2.99075168502495,3.00774625779312,0.0222032177387588
2.9769128355844,2.98058829867418,-0.00500823695937793
3.00615875999829,3.00235363008771,-0.00106720975709572
2.9909583757216,2.99526213207905,0.000461122424817271
2.995730921561,2.9999990901188,0.00622140574456729
3.01014156218297,3.00141314597743,-0.0258862832596401
3.00519289406345,3.01870492585481,0.0408091650668604
3.02649223252796,3.02420226900143,-0.00354452085564015
2.97317718043009,2.97760958747551,0.00161144014418133
2.99210321614426,3.00025987161839,0.0192125897296776
2.98580946830357,2.98933815307413,-0.0129705060114666
3.00143466433372,2.99431111598151,-0.0129406651102316
3.00603374433821,3.00605518914783,-0.00758016855189759
2.99330544387965,2.9933117192292,-0.00654788122970955
3.02284867478636,3.00631042159357,-0.0117067091318545
3.01605430254515,3.01419773155038,-0.0105541125521411
2.98731365448842,2.98844332390335,0.000574363487411052
3.00914227982867,3.01833351966676,0.0233460367062123
2.99228590986271,2.98972631365023,0.00902044420969346
2.99096127305449,2.9971203412159,0.0113779769538746
3.00488212174242,3.01521103488722,0.0108681517146546
3.02122532642432,3.0074202282248,-0.0214046924101494
2.95837519174554,2.9848846199945,0.0114583556817964
2.99958137206145,2.99928871613916,0.0268771047191932
2.99422004951195,3.01208484778366,0.00815514483814046
2.99009334707101,2.99046653667878,0.0162358294509173
2.9890494145953,2.99910163743967,-0.000597216043589512
2.9958872402633,2.99988589016832,0.00585794481178646
2.95317381991086,2.96622367124608,-0.00226504321455368
3.0032751394253,3.00192910467389,0.0153444331389691
2.9978748404338,2.9999903222569,-0.0086722561417676
2.99016411544341,2.99992618025502,-0.000883313494488054
3.02877317857625,3.04084790982357,0.0122607532792061
2.98759623121313,2.99064374261478,0.0134125773124241
2.98464519501499,2.9906311646497,-0.00508160275927244
2.98446927450208,2.98566285049368,-0.02011277512335
2.96117935578243,2.96535015861902,0.00893277664593308
3.00972898896024,3.00674682271953,-0.0300546825102899
3.00252901806884,2.99347494716322,-0.0312881341379685
2.97249921500495,2.99233725868131,0.00919098597565075
3.01443133756877,3.00845385407489,-0.00858624893350775
2.98243981301251,2.986512280934,0.00803935840891879
3.01124584002113,3.00434823832659,-0.0120916771900063
2.99513434240297,2.98986634807871,-0.00959435063279389
2.95688893970534,2.96004835336024,-0.0086262693800358
3.00298320365946,3.00109397827408,0.00131906193173288
3.00438331923159,3.0199509439013,0.0209051030857112
2.98834099935471,2.98430392599131,0.00775253680665619
2.97887955050192,2.9854230847384,0.0221736136104263
2.99624141032392,2.98921679556982,0.00302134614277435
3.02515486326951,3.02500374397276,0.0142776160014047
3.02424262153504,3.02625205547624,0.0162188635080692
2.99770589353122,2.9950165545531,0.000799850311126237
3.00252902057786,3.01747529094168,0.0201614742030301
3.014351494871,3.01227062456821,-0.00242404597323265
2.99569450011441,3.01345827310289,0.0327430493759234
2.97834317977924,2.99172300076857,0.0137038585019146
3.01516409090096,3.00311663488871,-0.00450774558608076
2.98471133464553,2.98426847322594,-0.00959973906962667
2.98887853043892,2.99744063107855,0.010793640591157
3.00352273545703,3.00184820395434,0.0127838292371717
3.02112450372665,3.006727269657,0.00090023701294747
2.99354064442737,2.99633465411438,-0.0252850694741673
2.96335751646669,2.97063939244047,0.0173314866358034
2.9939452673823,3.00127727603243,0.0319566777005787
3.00723885627837,2.99734319167492,-0.0129797773270969
2.9938979774475,2.98983548731408,-0.0105325789733199
3.00292374660975,3.00014967119604,0.00504922521185068
3.01912082374709,3.00809380850867,-0.0146924556813723
2.97329348518151,2.98266300160769,0.0161183882356128
3.0023342140103,3.00219086773571,0.000972632291563345
3.01062209375755,2.99774922795983,-0.0402307076821041
2.99700764830135,3.00260835774166,0.00651461711394268
2.98828761449792,2.99444406554173,0.0179613912618045
3.00137393595844,3.00383872932217,0.00452602346598959
3.00607945077797,2.99921331287608,0.0017968803746175
3.03422540742712,3.02180829610404,-0.00366597656656846
3.01867228423645,3.02263998083605,0.0091092820174566
3.00651944589535,3.01314123768254,0.0130319067053071
2.9904088095817,2.99621717704635,0.0090731987676616
2.97696986175902,2.98813006016477,0.0202131647017273
3.02224531620885,3.02433120353915,0.0130433064548725
2.99390733529184,2.99002472046065,-0.012533671948393
2.96420566766055,2.9743351728261,0.00362158977704947
2.96654981250888,2.98139814958118,0.0117386751855457
2.98492852716238,2.98806062355136,-0.00345881249601678
3.03308776305779,3.02638936490056,0.0123893585121479
3.02579861346202,3.02597589390176,0.00687783664337974
3.00996068726055,3.00403733129571,-0.000396610751502217
3.00883327014587,3.00021185428828,-0.0113335342473249
2.99125636082494,2.9879230062492,0.000436973239125659
3.00550601004095,3.00170709485516,-0.00849985758014271
3.00322733512305,3.005929298402,0.0119563645838614
2.98319009367714,2.99760016415161,0.020528314993392
2.9914167131016,3.00048534763694,0.00510894846288699
2.99526403520637,2.9920981470092,-0.0134904459257497
3.01325730412744,3.00371177469076,-0.000506534892776722
