"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66"
-0.0168184841346175,-0.0157072183700659,-0.0132043692290513,-0.0163950212664248,-0.0155459765731583,-0.013109413265759,-0.051531229150128,0.020256578846384,-0.0353561117275585,-0.0404713712949234,-0.0701167244905223,-0.0757778311279649,-0.0741129831409981,-0.0668239510808096,-0.078559445009624,-0.077134448255603,-0.068923797305658,-0.081526758721045,-0.0178955945789186,-0.00578694648034006,-0.119210096412868,-0.201296378485101,3.98245084103005,4.0290930101661,4.19227849841559,4.01638780082829,4.06417157418615,4.20858935436352,14.5174704505725,15.6447772363993,12.5410828035713,4.84188645995544,6.4016560550701,4.6383151585461,4.68362881100724,5.1301885570389,4.63368370177543,4.69668388628869,5.11162937457231,18.2605970760846,18.1639949233583,17.9837654916338,7.09803447484806,12.9679596353106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
-0.00203311815669061,-0.00374875850961498,0.000269479421903362,-0.0013339082355599,-0.00273633016868891,0.0011811511935762,0.102963749069165,0.0512025921686061,0.14319768909849,0.030584733244944,-0.0153274358751281,0.0424050935594728,0.0372421458238784,0.0345867919048877,0.0420101988057519,0.0371894411966227,0.0308521434063037,0.20360197053422,0.153751243131795,0.280266362294371,0.0954626918673059,0.072355244929256,4.5118813531752,4.24410733683665,4.8826823133638,4.45435862428495,4.20380512875041,4.81767941903234,10.7196046011926,10.3251242684053,12.0869576098033,6.10361113102639,6.01726183384241,7.60996652121807,6.8543069469591,8.57680908190999,7.40724810284231,6.70015736528043,8.34853455682006,20.5788678648857,19.7229144494076,24.5055137651675,11.9810678774842,11.5779099311973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
0.00563761225121917,0.00691663555771482,0.00410055526292297,0.00390373165248681,0.00516845434914348,0.000564461025323482,0.0463114476237285,0.0138379528613526,0.102682854921134,0.0274897591061789,0.00581467390721624,-0.00178817034738088,0.00251892308290591,0.00109917465011367,0.00194798258398954,0.00634884846887063,0.0117433192538158,0.0895511979221155,0.0656616080572598,0.177525254668575,0.0327503706343826,0.0550306708807795,3.98845279050723,3.96825272349154,4.0123494751077,3.98113465171283,3.95985785395941,3.99074084912855,8.66334027539276,8.79394672992145,11.7871073570087,4.01907464565136,5.50425630150947,3.43807867827475,3.31909468271177,3.50889232663884,3.43490373259829,3.31342693457848,3.54589094076546,9.15477536412965,9.12680399730867,15.7494506214311,3.71441978704637,6.83596051706158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.0658337777802718,0.0659207434012066,0.080491386543128,0.0651535169839144,0.0650950746354191,0.0807192081446497,0.142908377408676,0.105419314087252,0.178182432536752,0.0727141313005411,0.0178424909303123,0.0069922533325516,0.00855992878418033,0.0170584526757042,0.00773141864477633,0.00894505996830375,0.014856288268663,0.0954509791002139,0.0685503497107058,0.193333829260431,0.00537366537498396,0.0353928541695739,4.10938560171457,4.14787637827902,4.63338366298022,4.09827380808564,4.14014950891131,4.60390768964516,9.10401684605743,9.27119172077803,9.61257050916158,4.67278685759653,6.651703988561,5.0319795597944,5.02189698280826,5.06824341770908,4.97791537929734,4.97005132771766,5.01395493837887,14.2235642100996,14.2934305171747,17.0875325313974,6.65543268140004,11.0779122616238,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0.100265248754333,0.100694119638646,0.0957626505319085,0.101761277278323,0.102211611623293,0.0969560959202815,0.113016179074919,0.132891337537051,0.155435912456806,0.0826934165315731,0.0514317091388166,0.0393346025648845,0.0389604429748259,0.0546868472025798,0.0357142954950908,0.0353367938175407,0.0504816085229285,0.0882270473595983,0.110243724122442,0.169009850056262,0.0120050819262509,-0.0258894268591594,3.91290245331477,3.91259712258406,4.03059594583701,3.87824742700698,3.87911843082227,3.98550373077025,15.2375335495412,15.6441477193428,11.5658136127471,3.7394577707651,5.98266559398356,5.23983547382997,5.21580668060965,5.63092439920415,5.10541320698206,5.07937969584199,5.47944479926067,23.607009650059,24.5104398150277,16.2226443802452,4.86886596749453,11.7167305749771,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0518521366641038,-0.0502829052592069,-0.0323327788396148,-0.0514193088669415,-0.0497633659265513,-0.032527762299229,0.042840699879815,-0.0190540196241251,0.0733751741913187,-0.0366477795766516,-0.0544732537877799,-0.0104666945284076,-0.00979273172345752,0.0111844265354903,-0.0116191668655202,-0.0109104819590763,0.0091570451364954,0.105656624365376,0.0437106200103253,0.161634391676523,0.0200640045535437,0.0790385674732142,3.46228213659864,3.43122665473774,3.60173244096583,3.46840653181541,3.4312840218997,3.57921962881479,8.64296557829937,8.94669080400059,8.52985934422101,3.95028442690137,7.03135106137523,5.33488957474725,5.28422448794543,4.70372260357485,5.39647131475015,5.30668695667286,4.745090101089,13.3928981127233,13.7373015643089,13.247605100961,7.19046705413413,13.3154910298505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.0795591489391754,0.0800666071215139,0.0625541464390467,0.0827897866685023,0.0831108639839488,0.0673680037666986,0.153721933668202,0.115110023787135,0.133610590390065,0.0764682522257232,0.0793100123071278,-0.00818998190502473,-0.00665835731513365,-0.00239016317995711,-0.0131520902419199,-0.0118254940953114,-0.0100936537520078,0.0171633872475501,-0.0161926106716461,0.0634635363079075,-0.00479032005135804,0.0303338017870713,3.92128413304552,3.92962215227173,3.89679191863285,3.93917809441838,3.94897832422127,3.89437070405868,8.8281896343308,8.73615112770584,9.26201932076933,4.44638381937653,6.20995376945504,3.81635932989315,3.88708397304351,4.05599243181744,3.87334638641303,3.94426069341241,4.11684522621461,11.108595755965,11.2915163567175,12.1302803146562,5.12909732730193,8.32925062816518,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0357343171257458,-0.0382298375994559,-0.025877579735762,-0.0351587035740106,-0.0377304505792817,-0.0300955329017802,-0.0213374055197262,-0.0745467733073548,0.0497803035697264,-0.0468291282735902,-0.0273807099714412,-0.0729202729579769,-0.0781193372622094,-0.0736020007046063,-0.0752378910373865,-0.0806709330071161,-0.0671649883741402,-0.0827369111674294,-0.150713359207984,0.0197839380854609,-0.0941514240949146,-0.0408682365385303,3.68030991757737,3.68463047490322,3.93541390795953,3.65242401399659,3.65680057477376,3.90473994293114,9.99731326851784,10.2702222410141,9.26205397767706,4.52328199293598,6.13378689460688,5.4988036714867,5.53584499810476,6.68185286383216,5.45441020115402,5.49754987505979,6.60901985330794,17.9137684225631,18.983428058645,16.5041500741595,8.01769084025154,15.3088631431808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.024870361605394,0.0229276703142367,0.023998308225329,0.0264624398247695,0.0246246772489589,0.0243789798457557,0.0159822030580297,-0.00216204668056852,0.0565965692803907,0.0451342756988176,0.0436464763114368,0.0537982773890735,0.0543878617551,0.0401473057206599,0.0555514418904313,0.0559681465966991,0.0468035747465901,0.0602548258309167,0.052855655995353,0.14906741795094,0.0889552572317619,0.165376338668815,3.37750269983871,3.37932237908538,3.29372648540236,3.35543244281495,3.35790387065853,3.27708761971869,8.11917654717836,8.11059962952351,8.45526034753344,3.7970219388041,5.61911752988821,4.01633918876092,4.01703208327267,3.76863978819492,4.02972884330862,4.0329607116404,3.79342510419083,12.9008730360824,12.9504228605377,15.4064225676272,5.25178433195448,10.8027604743554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.0403603417218465,0.0387573970695652,0.0495714255178199,0.0376261583025297,0.0356527106388844,0.045852857760829,0.0359423190062178,-0.0450999423425746,0.064915395002116,0.0212826669657376,-0.0542760817235988,0.0872025875990977,0.0802706621528579,0.114056277628617,0.084602194914924,0.0770175918463404,0.111763321100173,0.0703828926644932,-0.00633837058912035,0.149746956369713,0.0583318068466557,0.113536903055503,4.07217639422139,4.29293676245067,4.60323540304623,4.03581497419118,4.26015938464447,4.53856732672545,10.1708231568557,12.0514733907129,9.8526532514679,4.5585520920843,21.3440836727826,5.27225345979255,5.85108544700426,6.33793728562011,5.21300293981734,5.81972844351289,6.27869137856088,15.5706900014696,18.6755139580912,17.1532658331815,7.77432347460424,9.72589236383794,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
-0.0347524875957892,-0.0396230863387683,-0.0876592780168219,-0.0341035688999045,-0.0389461885687576,-0.0894454950578747,-0.0840972174654397,-0.133235519903195,-0.149938261688975,-0.0699550398987223,-0.00787916098895725,-0.0308352475369135,-0.0354147215792056,-0.0618687672009676,-0.0328717532868619,-0.0374600099419996,-0.0632965769400011,-0.144482052090956,-0.187009810446453,-0.226569927996446,-0.0523054436680844,0.0609282150354723,7.30907036000448,7.54609393185853,8.08546084451355,7.28779959025899,7.52144246368754,8.05009689718389,39.2453781444961,39.4773680002339,38.4286818607285,11.3917671153792,11.2818459978972,10.3173787036601,11.3745316833956,14.9746520278939,10.2593523383962,11.2966585566583,14.8531810550588,45.2295103629845,51.7425942934354,80.9718014639852,23.9889138938312,15.9267288612194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.0194335601086357,-0.0187957190877004,-0.0327245901251687,-0.019484859680206,-0.0190443554901569,-0.0291360919818575,0.0734938040968869,0.00595891158204376,0.1429044477167,-0.0179069063980077,-0.00240722838163121,0.0183547458692389,0.0145522604010487,0.00445415049564624,0.0199032606053877,0.0159085274188719,0.00421668469963732,0.107605616237496,0.0396073733047019,0.242827024940586,0.0213403947755831,0.0499483365773116,3.37403633544188,3.34894922481688,3.63845310991365,3.3427930382535,3.32156842280483,3.54635022690991,8.88062806597602,9.8034290131241,10.5598623608562,4.17882568292776,5.23301223830989,3.88997875684815,3.97821469037106,3.92980855727618,3.9333786828356,4.04140187630728,3.91685776406981,14.2357731771226,16.6483619250513,15.2050058947131,6.46928317930957,10.2119398585023,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
-0.0640625173222635,-0.0639351390184486,-0.0719226389744914,-0.0669294039497617,-0.0668413600678561,-0.0759478670372293,-0.0527043058437076,-0.039245956565253,-0.0488121068386476,-0.0921567621950525,-0.0939708489982758,-0.0604254363192467,-0.060516323668551,-0.0473694043313387,-0.0598581913224272,-0.0599860148364499,-0.0479690609259052,-0.108684921176347,-0.0968049722485737,-0.0563354490747838,-0.119410371219029,-0.117437743049175,3.40979709225686,3.41196127589735,3.28999749712666,3.41016060679646,3.41307945487455,3.29708852291205,14.1842736176872,14.4336781632253,11.2511095982375,4.13421976329572,4.89659190941466,3.40457003988136,3.39736517865198,3.5943745984415,3.37285461631514,3.36964690826887,3.54084660821152,15.4630699717797,15.4197777377513,14.5938139661725,5.88477581053293,7.64661059309495,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
0.0277035621661383,0.0283782275547124,0.0139721565623216,0.0283856256145634,0.0292753652834512,0.0187525918295637,-0.0527345747336434,-0.0585785601627138,-0.106544974870379,0.0468447129364615,0.0880601338373448,0.00404513615153446,0.00693665277211242,-0.0023639048060633,0.00501202573413195,0.00790990908846767,-0.000628161278088402,-0.140748687549679,-0.12897625981294,-0.175312623177798,0.0290213613263658,0.0882514717325736,3.7079807002111,3.70824468950702,3.74796804446106,3.6323807930101,3.63011679662235,3.60920264990335,37.3834306026823,37.1606262559956,48.359694912103,3.8286556370593,7.95914679120078,4.14328604867675,4.30462203585421,5.24143890971367,3.93060932765247,4.07138962891148,4.72194485472167,52.2424490612244,56.4139634387526,118.521798463727,5.04600664182978,22.2402423904707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0298904492587329,0.0297419721305512,0.0306420542006394,0.0320830350831884,0.0318889855893567,0.0315061791237126,0.122397657539899,0.113154538866758,0.14444963426411,0.00825055725090706,0.023334969808432,0.00542115599030257,0.00612819232535944,0.000713874278938209,0.00233008863277306,0.00301457029597774,-0.00074003230741182,0.0717193857465078,0.0706242182409202,0.155190342108906,-0.0151014636621,0.0395469927357922,3.54475503729573,3.53517178907258,3.67800965870599,3.57873888075362,3.57187370980431,3.70954027446327,9.79178079326287,9.74907792087157,10.3595464366379,3.91189528310324,5.8665413222924,3.97265298874109,3.97237044423943,4.68683382267429,4.01938857128863,4.02910875875473,4.69862437831124,14.5631085363877,14.8952273416764,15.1627350572655,4.81777565692194,10.0852735659301,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0108075500570672,0.00891051487976791,0.000177443771137042,0.0104928290156883,0.00809322272668211,-0.000218275867096995,-0.00236916748084148,0.033627963277687,0.0104230629289348,0.00410781823533091,-0.00841476972885014,0.0130232708163932,0.0110239325589692,0.00834896803539531,0.0153560815242008,0.0120256398937387,0.00957126932914776,-0.0834772469579945,-0.0438861272376027,-0.0147796686818548,0.00647545462715171,0.0843645812636874,3.74033014075796,3.774226808021,3.73598379201802,3.71433626059055,3.75069986605767,3.70675485815544,11.5465202988496,11.9324743191428,14.1874660705331,4.59299967373292,13.1582857900651,4.40764091218832,4.40402508588992,4.44830901396366,4.346734122004,4.3603520870053,4.39472749130487,12.9171064980807,13.2849861053809,15.0391740745515,7.37308287945943,48.1425098574292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.00590251981108603,-0.00679391833222232,0.015545148670804,-0.00510465061666965,-0.00609750043670543,0.0211974929852392,0.0189089889048031,0.031706001811548,0.0600902087776545,-0.0316045314207192,-0.0501367924115428,-0.100935296656761,-0.105098612743021,-0.133221322898575,-0.101256289440844,-0.105530099326375,-0.134575814034893,-0.114880581517627,-0.0949872870128359,-0.0238467375880111,-0.147461212089657,-0.121980614470057,4.13749653422424,4.2044029164109,4.70591002834561,4.16247863472912,4.2333093744386,4.76767981378406,10.7574153716679,10.7892348451566,15.5404404233375,5.21028466895982,7.06019076485088,6.03278211436432,6.26730089534899,7.7992232047208,6.080650772232,6.33610643486421,7.80001159045525,18.4735059291267,18.5592079361503,23.6125684392548,8.96143733947603,10.0046368753002,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
-0.0805440379030893,-0.0807515787746604,-0.0710037964357806,-0.0828347998144339,-0.0828022933732782,-0.0775449875094694,-0.0370846345905984,-0.0734284963281855,-0.0302521427274614,-0.0572035919746012,-0.0767729322245443,-0.0641240581773596,-0.0641720337850541,-0.0839325180417282,-0.0687474128921085,-0.068587206975576,-0.0858176880333862,-0.0248463279774555,-0.0574819164386794,0.0318161926032794,-0.0345522306812613,0.00731467194115631,3.9642222705797,3.95000152668448,4.08136047205925,3.99955801631801,3.97917462521738,4.14234728527109,10.2362713709013,10.0726697782692,9.50630667992027,4.69634923574284,6.20243821975143,5.08827564345594,5.06309608427388,6.1639663526468,5.17482332651551,5.13725786190224,6.31687583628005,16.4398306951025,16.250255977036,16.8983708916516,7.21351070055087,9.61152883280833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0372679897730026,0.0363844099390804,0.02645771635378,0.038729412283236,0.037810049801196,0.030428847846097,0.0454871836005708,0.0188013264970586,0.129452014541025,0.0318576906764778,0.0214609624269042,0.00293090513795302,0.00297610246157698,-0.0301533264835089,0.00463766551010059,0.00474748270244285,-0.0324395884996522,-0.034599347396128,-0.0550712422846659,0.0426307497296731,0.00657221362585947,-0.015762877621589,3.63756499616475,3.65763794540973,3.54985286536549,3.60555091998784,3.62529236381385,3.56065540487394,10.7907694649733,11.0040554263593,13.4704531285722,4.36524175599293,5.46795604174943,5.61366932148929,5.72383936298217,4.2374534389073,5.7721840207737,5.89302204192482,4.2221235679192,14.0371433724597,14.5622554233214,11.8868329636033,7.13020097675254,9.23753177921253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
