"V1","V2","V3"
2.97661272554202,2.9769079666426,0.00701502818653303
3.01734600449513,3.01832980110614,-0.0178758105364382
2.99074005696431,2.98884583476126,0.00182228766000996
3.00366947420478,3.00650977287611,-0.0228337012279255
2.99968811477143,2.99904200345021,0.000982042202063727
3.00813994725327,3.00447255593662,0.00951287447865416
3.00186211201163,3.00359829143594,-0.0219159600059703
3.0158271292591,3.01337856605935,0.00304039041353301
3.00664958512522,3.00946861924098,-0.00561162644129259
3.00438835427069,3.00516138518851,-0.0126052077049325
3.02154937933089,3.02025315744002,-0.0132611398488499
3.00320373031606,3.00366957010119,-0.00789916078149813
2.99517178988375,2.99797332007208,-0.00884291753206004
3.00859819034153,3.01022081966694,-0.00802839745869529
2.99488350479543,2.99410175448173,0.00159189710836187
2.98091643084486,2.98151146665637,-0.00345260725706405
2.989741292906,2.98994835813795,-0.00097457470432094
2.99754113782396,3.00042950067868,-0.00906899744810351
3.01949483801494,3.01886292602224,0.0179626682843405
2.99149973550242,2.99181815575107,-0.00359035445853431
3.0008940539276,2.9996769747629,0.000138829228714476
2.98643931316258,2.9858879075671,0.0139332922182729
3.02077056381938,3.02211909156692,-0.00674854319724232
3.00235271916008,3.00307900734153,0.00401290411458281
3.01181201886799,3.01137004708928,-0.00769785552667129
2.99146929947569,2.99179646410659,-0.0073074068671114
3.01432423313171,3.01447095053057,0.0116947570476796
2.98996456067495,2.98923651863266,0.0226854155821926
2.9990014814141,3.00064276859707,-0.00810433627942932
2.99680409746313,2.99616024217533,-0.0133709397971097
3.01224169115454,3.01152813219338,0.00973784302316354
3.01170166650062,3.01272484150105,-0.0125045545394485
2.98002122660663,2.98270087435267,-0.0176264933621765
3.00210393354088,3.0024174256188,0.00071756366521377
3.01440961376753,3.01567033674083,-0.0101981516232633
2.98887424195318,2.98888418350184,0.0102948793776612
2.95871881350399,2.96067116320503,-0.0145376766678444
3.0301935985271,3.02864380932264,0.0147072361443961
3.00567240866121,3.00550619255356,-0.0182967627474382
3.01768022900877,3.0166868314024,0.000305726099353652
2.98277185821449,2.98262803528601,-0.0132274961375539
2.9982766358676,2.99891264506614,0.00593624160226647
2.98106292228903,2.98382047232256,-0.0177050837312072
2.99446025303329,2.99456581903703,0.00229021800110823
3.0075335315352,3.00668588689094,0.0156495608748326
2.97673242451091,2.98035701410926,-0.0147073110479133
3.01232175273336,3.0106229377308,0.00586149059779076
2.99898104691339,2.99983832969142,0.00247382437854304
