B_True_DE,B_MisOR_DE,B_MisPS_DE,B_MisBoth_DE,B_Over_DE,B_Under_DE,B_True_IE,B_MisOR_IE,B_MisPS_IE,B_MisBoth_IE,B_Over_IE,B_Under_IE,S_True_DE,S_MisOR_DE,S_MisPS_DE,S_MisBoth_DE,S_Over_DE,S_Under_DE,S_True_IE,S_MisOR_IE,S_MisPS_IE,S_MisBoth_IE,S_Over_IE,S_Under_IE,C_True_DE,C_MisOR_DE,C_MisPS_DE,C_MisBoth_DE,C_Over_DE,C_Under_DE,C_True_IE,C_MisOR_IE,C_MisPS_IE,C_MisBoth_IE,C_Over_IE,C_Under_IE,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66
-0.035515877,-0.037428177,-0.041209845,-0.037426746,-0.039329658,-0.040090113,-0.070375686,0.005482586,-0.037083906,-0.023952052,-0.079416358,0.003384209,0.001724457,0.006907761,-0.000283903,-0.001959138,-5.48E-05,0.046343389,0.123905642,0.121350873,0.025429063,-0.026656413,3.717037628,3.773921625,3.814841908,3.71322583,3.769901577,3.786045006,9.92801352,10.644465,9.814405567,4.287699743,5.391657838,5.067541335,5.19754704,5.702527515,5.038521175,5.162004123,5.626769022,18.51140746,20.37802899,20.76975638,6.88489308,9.760521783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.013487211,-0.01096908,-0.005446465,-0.01237457,-0.009949077,-0.004727588,-0.072548469,-0.014993148,-0.073158607,0.006949402,-0.009629132,-0.026238087,-0.01929195,-0.021356594,-0.029896148,-0.0231399,-0.023558135,0.041451157,0.088723472,0.107950245,-0.005125129,-0.004149962,3.500673185,3.48575237,3.851871647,3.474421165,3.45869952,3.812233381,13.42298812,13.7139521,11.07325358,4.760284529,5.612542816,5.237751432,5.538434506,4.752794509,5.210164921,5.50823808,4.667428175,21.62370051,24.12270954,19.3867937,9.403120233,13.9632546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.011160923,0.012879919,0.006553937,0.012554618,0.014271089,0.006486831,0.005620984,0.009041279,0.091083378,0.002059028,0.018616653,0.012011549,0.012830125,0.010125553,0.015501757,0.016563412,0.018562873,0.015941872,0.032359938,0.132578121,-2.62E-05,0.017663557,3.593232745,3.586043374,3.422442735,3.602488269,3.594042322,3.417845051,10.19867531,10.30592995,9.572025346,3.844493839,5.260158324,4.245097257,4.17406652,3.719678472,4.244390502,4.171823235,3.715550407,13.99449954,13.70318184,12.21126209,5.010930186,8.193970008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.041690348,0.041981756,0.017940811,0.039898405,0.040026754,0.011564666,0.122110895,0.08023681,0.053431823,0.025441103,0.027179157,-0.037839372,-0.037300149,-0.032412961,-0.04112494,-0.040532144,-0.036355956,-0.055517713,-0.089301009,-0.036142374,-0.058170533,0.038316502,5.037830642,5.036891403,6.436052493,5.106662345,5.102167916,6.65544096,16.52052697,15.83491011,22.7478371,5.770193523,7.378286935,7.766132065,7.785459872,11.57457644,8.075793309,8.092042683,12.27033742,28.96795482,28.68049048,48.14660509,10.08511959,11.55421172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.038021098,-0.034722091,-0.060995275,-0.039931194,-0.036760365,-0.063401408,-0.05313328,-0.002612975,-0.097004572,-0.028167308,-0.006525541,-0.058737945,-0.060935708,-0.06595648,-0.061680205,-0.063738728,-0.071107753,-0.095574983,-0.071146187,-0.05478078,-0.04061789,0.002019561,5.739294092,5.987652273,6.766750801,5.803806155,6.050758778,6.85480207,15.39656105,16.53032197,16.03646742,7.191463915,6.870455465,7.396144727,8.030545896,7.940013686,7.566408738,8.194454249,8.159007415,21.70776048,21.91865621,21.30535055,11.21252574,11.49480814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.010335842,-0.009951599,-0.004629244,-0.009633564,-0.009299732,-0.005684347,-0.021190943,0.01010149,-0.007867307,0.016196637,0.041613549,0.02720823,0.023342731,0.033500868,0.023688947,0.019910058,0.030574948,0.095352085,0.127239192,0.165009313,0.059924136,0.117013835,3.247134257,3.226714241,3.194669185,3.24395551,3.226933365,3.182233689,12.18028248,11.94533693,11.88751735,4.034584516,5.125560487,4.072874196,4.049599293,4.078710674,4.045299641,4.026427518,4.034552208,15.06387234,15.37797944,16.88962159,6.41420934,10.01284684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.049872233,0.049186339,0.045106654,0.049587097,0.048875248,0.040954145,0.001966983,-0.010269157,-0.018996046,0.032649053,-0.00609208,-0.050295809,-0.051093904,-0.025483489,-0.049412447,-0.050108457,-0.028104463,-0.197130227,-0.200605831,-0.144213073,-0.075806053,-0.115870311,3.733722372,3.715027207,4.167843968,3.637660411,3.623533957,4.03977996,11.63616331,11.769302,14.1563403,4.467835018,6.742561469,4.652717453,4.595482222,5.331591263,4.47262936,4.42644163,4.973209215,19.34422002,19.51352494,24.71219354,6.429844761,9.516133355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
-0.056717411,-0.056879515,-0.055741421,-0.061295983,-0.06127063,-0.062661686,-0.067205938,-0.097762203,-0.011328683,-0.032765041,-0.078244976,0.025556078,0.024203594,0.023970562,0.023694875,0.022205551,0.023600481,0.111130516,0.069507954,0.194658067,0.056227949,0.018357605,4.03159632,4.041494532,4.322264401,4.001406858,4.011743793,4.349041781,10.967785,11.20058087,11.37275522,4.990872104,5.506875889,4.936953931,4.98055105,5.414878213,4.848263942,4.89271558,5.339997952,17.02156272,17.48280079,18.90571047,7.653463822,10.26344869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.068837232,0.068834412,0.04122921,0.069659421,0.06963003,0.046365554,0.048754292,0.040866063,0.060452389,0.06193871,0.073431399,0.03161183,0.032650897,0.048213508,0.03524621,0.03618038,0.044848621,-0.040103027,-0.053794108,0.165329551,0.015848133,0.091897249,3.810210475,3.817378359,3.612383315,3.789546678,3.796534568,3.635099814,8.599555039,8.62170321,8.5882729,4.504152099,5.981407166,4.623320977,4.669405827,3.43986432,4.644500432,4.691640254,3.431581134,17.8691233,18.0881236,12.70405909,6.52181073,9.979803161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.007310924,0.01110332,0.001294946,0.007781055,0.011523303,0.001548508,-0.102481205,-0.005989944,-0.128027733,-0.028524656,-0.075277634,-0.010003686,-0.00990143,-0.004679866,-0.0065783,-0.006492909,-0.001276647,-0.163521457,-0.07382647,-0.124349438,-0.07496635,-0.069928415,3.746596695,3.772817535,4.057632792,3.767760328,3.797988522,4.071253894,10.25772772,11.5678611,9.536219151,4.042340649,5.885908521,4.643043374,4.591660478,4.814064982,4.671313882,4.626915124,4.868295288,14.5601254,14.80189299,15.50081982,5.551714886,10.47517585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.012021537,0.012054285,0.0361304,0.01293322,0.012962287,0.036510983,0.086673334,0.080070469,0.154946912,0.018748869,0.081698052,-0.004745388,-0.004631927,0.000801521,-0.003577599,-0.003467865,0.002439649,0.011197854,0.005929506,0.089013416,0.015797816,0.103190538,3.743089541,3.737050552,3.555443005,3.720385918,3.714457236,3.53449197,10.08586318,9.987508658,9.976265092,4.29023761,4.920488073,4.432929126,4.428189556,4.49557032,4.359978974,4.355723656,4.445216527,12.47266463,12.50254129,12.02048105,5.743832483,7.690966151,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0.022441058,0.022935123,0.03063267,0.023130193,0.023878039,0.029859897,-0.001034872,-0.041696169,0.007110309,0.025364437,0.020695923,0.04606242,0.044626346,0.037966901,0.051739877,0.050944594,0.042840828,0.032787932,-0.025302216,0.104332554,0.048595594,0.088035634,3.602181086,3.589018579,3.350604796,3.626239379,3.613324307,3.370827607,9.379555537,9.699279308,8.09705439,3.95846156,5.826318007,4.574226065,4.514321772,4.194045049,4.652472527,4.591317377,4.228645389,17.16340236,18.36246334,15.03903147,6.08979627,13.9827383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.02387145,-0.025740415,-0.022532027,-0.025112209,-0.026867103,-0.023650753,0.02099886,-0.02470652,0.018888023,-0.03093111,-0.054391883,-0.048978607,-0.049671856,-0.058422002,-0.050671566,-0.051386626,-0.064921562,-0.030580213,-0.064774323,-0.032085334,-0.056762489,-0.076051255,3.966254967,4.022138044,4.082147994,3.975863369,4.034699432,4.143250829,15.04096304,15.91462485,14.53522935,4.684579413,6.216756969,5.847355864,5.942732682,6.119651777,5.863102975,5.970814553,6.231159351,20.44597282,21.3356173,23.93395491,7.934699183,13.30265396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.02644083,-0.026533096,-0.031485915,-0.027254162,-0.027336478,-0.031463838,-0.015146452,-0.007902248,0.074217637,-0.001139732,-0.100949489,-0.013166012,-0.012322776,-0.031704091,-0.013276763,-0.012407121,-0.032531313,0.061940499,0.072552172,0.170587055,0.030240515,-0.017685025,3.819412676,3.814141926,3.827366158,3.808448032,3.804014028,3.813501112,11.78829899,11.77504278,12.80499869,4.582710035,7.768046428,4.715062176,4.702455593,4.776319613,4.674770058,4.666232028,4.739188352,17.35007149,17.28509694,18.36475759,6.951970353,13.26570925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.033823591,0.033495939,0.01824097,0.032735609,0.032435941,0.019972815,-0.026881309,-0.001470727,0.008932683,0.040435629,0.051840641,-0.01826541,-0.01755181,0.004555455,-0.023162626,-0.0224924,-0.004668049,-0.040074589,-0.01330296,0.06282108,-0.012789116,0.010256551,4.019614181,4.008426439,4.577310111,4.020106408,4.008538399,4.522912396,11.03403333,10.98903236,11.92099495,4.541759245,6.278139394,5.139432323,5.166784037,5.693921181,5.032035808,5.058227442,5.404114974,15.91153286,15.93554813,19.16329071,6.706598254,10.03581207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.021084371,0.021783754,0.013621642,0.018746557,0.019439956,0.012509378,-0.005609825,0.010070047,0.043086883,0.007355884,0.037435793,0.015901534,0.0160909,0.014830169,0.016374425,0.016545744,0.015231096,-0.023868238,-0.010582748,0.053178684,-0.008252794,0.080792259,3.258750368,3.259202925,3.408189091,3.262287097,3.261866798,3.402077846,11.2151879,11.0446146,10.51178218,3.808767445,5.446816866,4.152344574,4.152600323,3.774665771,4.083503022,4.083268713,3.699371272,16.79904292,16.68939999,15.57694148,5.748267402,11.18676996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.056518288,-0.060619201,-0.057029915,-0.057331981,-0.061136421,-0.059895566,-0.017638314,-0.072967323,0.006152446,-0.012331742,-0.029566125,-0.091500622,-0.097535109,-0.082985302,-0.092806421,-0.098557122,-0.081946003,0.001559177,-0.065590155,0.069456946,-0.01003641,-0.021806996,4.424653445,4.538776096,4.208063137,4.420661697,4.530230455,4.240886521,13.83949412,14.45852834,14.43365152,6.24479743,6.904535616,4.611398676,4.876658525,4.034053542,4.651012293,4.911594674,4.034659954,23.56560567,24.71507158,27.49815022,10.24166735,12.5461027,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
0.024171945,0.023539882,0.042285806,0.025962505,0.025343777,0.03865814,0.051839263,0.053328697,0.097761863,0.018892511,-0.007116387,0.028360665,0.027295903,0.028952478,0.027090704,0.026058481,0.035095832,0.070350174,0.073766165,0.147801576,-0.006352793,0.027084138,3.939643964,3.94095631,3.838634192,3.957051781,3.9591626,3.822472025,11.29161387,11.29317549,10.89058026,4.277910183,6.117582574,4.833826893,4.795909186,4.42840133,4.839773773,4.802297136,4.430323785,16.97882769,16.98257623,14.01318863,5.665870789,12.36008883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000161263,-0.000814311,0.000726645,0.000878185,-2.57E-05,-0.000256659,-0.038252143,-0.030168183,0.000815453,-0.020524479,-0.025224788,-0.015384228,-0.016546203,-0.029004238,-0.015304639,-0.016248419,-0.02714537,-0.126552999,-0.125236157,-0.03685784,-0.030365376,-0.025488512,3.622448496,3.6180233,3.934256822,3.586840162,3.582101685,3.93077058,10.24700694,10.23096756,10.67542095,3.910525564,5.440083822,3.814546644,3.803701763,3.964869303,3.776222869,3.765890241,3.96729895,11.46597919,11.3993362,11.0244821,4.742766474,10.98396516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.047237933,0.046184268,0.05275977,0.047297416,0.046256867,0.051077219,0.157654986,0.141869054,0.173196681,0.034444697,0.058135761,0.07829721,0.076837114,0.079697467,0.072482105,0.070968495,0.07430973,0.171235039,0.168344117,0.233977902,0.048098891,0.078651771,3.638706032,3.634845925,3.588362006,3.614315788,3.610170996,3.556040275,13.46684329,12.91754947,11.67052717,4.213219953,4.866442473,4.174116931,4.157156116,4.376711623,4.15245408,4.134914489,4.328057382,13.92827665,13.97723233,15.88734743,5.49234111,8.565342616,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
-0.024615528,-0.024523103,-0.026656105,-0.023582715,-0.023399295,-0.027891235,0.00343625,0.008986228,0.007196977,-0.025520692,0.00716765,-0.05412042,-0.052750108,-0.043443116,-0.056841904,-0.055328587,-0.043884991,-0.003560083,0.008377518,0.066411817,-0.059902339,0.019911134,3.501044871,3.493828536,3.541410671,3.440664995,3.434846435,3.47524286,11.81854972,11.77186316,11.31696451,5.034406901,5.502784859,4.690033971,4.664403677,4.309932663,4.454135393,4.437726537,4.070061714,15.20358752,15.16860486,14.31298249,8.580846434,9.948442886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.04974473,-0.049855568,-0.063134818,-0.04615065,-0.046391884,-0.061725265,-0.058724158,-0.040420103,-0.065634057,-0.075666009,-0.049336298,-0.001143171,-0.001268687,0.010441649,-0.004597415,-0.004858449,0.003574355,-0.037700548,-0.02083147,0.044398352,-0.043956986,0.030791796,4.002476782,4.022561566,4.06260082,3.993311444,4.011539044,4.079337168,9.831626074,9.883411678,10.42129361,4.387365746,5.981470348,5.713639691,5.757042453,5.332518204,5.802870442,5.843617162,5.28482225,15.16826638,15.19819109,15.2235294,6.718865273,12.53565501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.04859856,-0.050213937,-0.047863463,-0.046827128,-0.048437956,-0.045111287,-0.088597156,-0.044181456,-0.048400109,-0.034760529,-0.070771271,-0.039699203,-0.038957058,-0.055264391,-0.041231948,-0.040406775,-0.057874826,-0.058372888,-0.012196376,-0.024633202,-0.027765868,-0.027380519,4.028692356,4.043421505,3.929739812,4.023874396,4.037338755,3.919667467,11.06072007,11.01785236,11.23328734,4.636416225,6.788785929,4.752845701,4.745795595,4.943052077,4.731290596,4.72122663,4.897975973,17.50297296,17.48051941,18.20239695,6.623338855,11.9886347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.045103039,0.044400476,0.041237417,0.043837832,0.043114155,0.03758203,0.043148292,0.030931852,0.041956806,0.061971009,0.015011807,-0.046961851,-0.047548093,-0.056359274,-0.049815696,-0.05042583,-0.05405997,0.048554522,0.035028166,0.129858584,-0.023401009,-0.0798082,3.955991669,3.956610328,4.303341238,3.936066842,3.936843272,4.300829999,12.2390707,12.39815296,11.67047175,4.326121585,5.663389021,3.747880158,3.74509376,4.13854009,3.751661867,3.750300311,4.184219627,17.05490856,17.13655354,17.55585964,4.979414955,8.363549454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.042617027,0.041496832,0.05876506,0.041614824,0.040510816,0.058044612,0.053923692,0.070732928,0.113047591,0.034842951,0.00088294,0.052973041,0.05296922,0.050604817,0.055951158,0.055947779,0.05328039,0.067986719,0.08856895,0.160300317,0.043332896,0.019105516,4.060172063,4.049821786,4.152834222,4.074901586,4.064673334,4.16179541,12.25424498,12.17565141,11.50615731,4.571880086,5.205289871,5.158338691,5.149266963,5.500653992,5.086508648,5.079243512,5.40127773,19.58996358,19.43490669,17.70694087,6.530418427,9.127009544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.045317987,-0.046947543,-0.036903479,-0.045831019,-0.047489967,-0.040783857,-0.009763857,-0.042764468,0.056023331,-0.032683815,0.008943329,-0.031641941,-0.034547243,-0.057260943,-0.031853758,-0.034826598,-0.054692159,0.052958923,0.023611838,0.077276747,-0.003502659,0.05319904,3.441878761,3.484966458,3.888066627,3.423406107,3.465771865,3.830090255,10.80291276,11.13371781,13.82628224,4.354646393,5.371153777,4.243417359,4.369966284,4.956214448,4.208852887,4.333779327,4.932171666,17.96632971,18.84557229,22.67310345,7.143069275,9.994218954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04467641,0.040469023,0.021926763,0.049083863,0.04413084,0.023160193,0.216179416,0.14693698,0.10360017,0.053152463,0.069418473,0.010949886,0.009669849,0.022004505,0.014727146,0.013355086,0.025537049,0.08520024,0.060451306,0.094792483,0.043656948,0.058339916,4.41228848,4.268784755,5.106318114,4.547862035,4.351538944,5.108382451,27.10374576,20.0032602,13.06248653,5.075877911,7.427639898,5.686205267,5.382511777,7.045948901,5.711934293,5.398349397,7.046057414,12.93028024,12.86625217,13.42847471,7.837893248,9.924300725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.013202831,-0.013839111,-0.020443517,-0.011760356,-0.012332161,-0.020348216,-0.059777681,-0.063385443,-0.010974809,-0.010925401,-0.06872917,0.026799114,0.025767251,0.027408631,0.029274466,0.028421866,0.028843812,-0.003623666,-0.011902936,0.086173205,0.032451575,-0.086791945,3.642587711,3.660097616,3.465156008,3.605386224,3.620176067,3.445030214,10.97504051,11.07141171,10.65715997,4.622354742,5.972366291,4.743244924,4.8352814,4.239422492,4.589671139,4.663958902,4.171378577,21.77936127,22.34821919,18.61408487,7.384198886,14.89688141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.083915222,-0.083809328,-0.071504632,-0.085689487,-0.085571821,-0.073888015,-0.066774593,-0.0700454,-0.019980302,-0.069232797,-0.103335203,-0.046870509,-0.04661672,-0.036270415,-0.042678024,-0.042333731,-0.030942133,-0.041628831,-0.045229075,0.04192429,-0.003225873,0.005666606,3.578297278,3.580918197,3.890500444,3.576351362,3.578734246,3.890988629,8.462829714,8.46108644,9.004585573,3.795859574,6.932841939,3.717115079,3.720070637,3.985538912,3.716794226,3.718882615,3.958136641,10.84023204,10.84263182,12.12208094,4.548501539,11.28680587,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.017739568,0.01750976,0.036768824,0.019327612,0.019116155,0.037576962,-0.04126624,-0.028948234,0.00176105,0.003998174,0.006334842,0.13328011,0.132660828,0.148935223,0.132712673,0.132121425,0.148088163,0.096216653,0.105114119,0.137956141,0.105288071,0.116465635,3.504470014,3.495951446,3.545801235,3.45770637,3.449973473,3.509242703,15.03379365,14.72463155,10.72896406,3.774591876,4.653713776,3.693539841,3.685555114,3.988263524,3.683165997,3.676309027,3.95254489,12.67984276,12.66040507,12.60756071,4.678230638,9.216382345,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
-0.014961626,-0.013656915,-0.007234438,-0.013812921,-0.012385737,-0.008398521,0.034278628,0.024078089,0.016630818,-0.018768776,0.007441476,0.023841922,0.021890739,0.020315823,0.025460238,0.023719148,0.027248142,0.05054101,0.062056421,0.066865224,0.031464834,0.067492097,3.665836437,3.711555342,3.815905982,3.638339336,3.693035642,3.773025339,11.94345877,11.72335802,11.21798776,4.560355804,6.125958285,4.676190148,4.786093723,4.911348298,4.594243572,4.757430043,4.88528198,18.35042151,18.38002952,17.00917541,7.820005814,12.66774931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.012433623,-0.01072418,-0.004612777,-0.012209823,-0.010497674,-0.002915694,-0.038311974,0.022491152,0.007142063,-0.01911598,-0.059781435,-0.00872575,-0.010774229,-0.02297159,-0.008324415,-0.01039848,-0.025498601,-0.051327349,0.008567139,0.0220391,-0.019053033,0.017584953,3.770797092,3.768166767,3.85938795,3.772624675,3.771660053,3.85896828,8.15740026,8.426660455,9.232660249,4.117786842,5.857869174,4.722050758,4.742765907,4.443095644,4.787629382,4.809355349,4.471452828,13.09262467,13.20827924,13.46674538,5.706612184,9.241917645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.050155098,0.047959989,0.036761556,0.051172665,0.049458506,0.038278384,0.100727232,0.058273302,0.102561521,0.063868724,0.056914184,0.063931177,0.06716911,0.04279861,0.063028784,0.065677292,0.042847455,0.153467025,0.105753629,0.212219082,0.083886944,0.129421757,3.85023855,3.907728415,3.746256611,3.799229697,3.831935096,3.730285064,9.344805214,9.81750359,9.170025472,4.449686647,8.156071882,3.610096516,3.60125309,3.726949732,3.672115023,3.662841101,3.787593386,13.90730653,14.68658787,14.27595787,4.862037583,8.488158332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
-0.044987303,-0.045099443,-0.051716896,-0.048561078,-0.048625073,-0.052016231,-0.118404351,-0.108197736,-0.056163951,-0.038695389,-0.061747362,0.046742328,0.046828017,0.049965315,0.049933082,0.050014936,0.047849283,-0.030323083,-0.02037059,0.04893874,0.046848548,0.061785469,3.648183426,3.650375759,3.600565922,3.608645746,3.611472237,3.612962704,11.26613556,11.24644832,11.4758095,4.106259717,5.464927217,4.289277511,4.298330207,4.50159912,4.282105733,4.293358585,4.641123841,16.41830326,16.38316779,15.26661819,5.630794495,8.947275647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.006629983,-0.005886917,-0.007541386,-0.007078487,-0.006246216,-0.00827519,0.031527432,0.003402156,0.020486572,-0.030032514,-0.050148582,0.033102819,0.034181823,0.042936263,0.03051952,0.031750383,0.041782782,0.056390376,0.028638686,0.097394159,-0.001932362,-0.022345036,3.728804373,3.726081726,4.358531994,3.767737304,3.76618632,4.404575462,8.888199052,8.850679534,9.114507363,4.420541707,5.258657008,3.839161001,3.835711565,3.81285438,3.976455197,3.973249497,3.979697797,11.88185516,11.86263004,11.12846246,5.614842119,11.42520313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.040643689,-0.039328806,-0.045736895,-0.039652553,-0.038378343,-0.038796785,0.038126424,0.0006692,0.013664434,-0.01935714,-0.025183895,0.06413311,0.064279281,0.080129596,0.064778696,0.06489822,0.075988027,0.064912147,0.029561704,0.158361327,0.087814936,0.164741162,3.740182144,3.671741251,4.010517796,3.715367848,3.64690308,3.891350699,11.83465872,11.61751486,11.60319655,4.13373777,6.011173413,4.009180761,4.025166289,4.035431656,3.955224492,3.972086736,3.94342141,17.01046715,17.13398029,18.01454312,5.564500279,10.01029283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.023771879,0.022380915,0.03778541,0.024639752,0.022966797,0.040649958,0.07258104,0.025015545,0.165386454,0.032719858,-0.002225375,0.036665731,0.040848947,0.033001793,0.035882355,0.039852049,0.031340226,0.050467914,-0.009648927,0.195574433,0.065946676,0.061016464,3.717132595,3.751311487,3.666877089,3.728118414,3.76209588,3.683033909,12.76437963,13.04401405,10.71303371,4.143827134,5.21541688,3.858925659,4.046737601,3.934098185,3.82464056,3.985461889,3.939050962,14.80225898,15.50071069,13.18164752,5.249597297,9.672959433,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
-0.013128424,-0.012835283,-0.010028662,-0.012249051,-0.011968769,-0.009709087,0.078565602,0.078255641,0.100868023,-0.041641099,0.012910275,0.047439129,0.04724659,0.045149603,0.046965099,0.04673136,0.045178194,0.102090557,0.114368871,0.153795859,0.01256055,0.089815712,3.430597696,3.433850589,3.441519102,3.4412282,3.445285971,3.465206608,10.3141148,10.14677768,11.03145316,4.210807297,5.339443546,3.854811629,3.860900927,4.160083828,3.85179456,3.858296179,4.148270519,13.90286752,13.71984886,13.75618658,5.65544649,7.882448081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.017137968,0.017287154,0.029366687,0.01515877,0.015335843,0.025499031,-0.007003566,0.004679229,0.031921454,0.050572479,-0.072005914,-0.024513621,-0.024938581,-0.012542598,-0.022133984,-0.022540241,-0.014133618,-0.057225016,-0.049239853,0.033469566,0.024099996,-0.124040878,3.994542074,4.012043336,4.257165005,3.911712863,3.922278549,4.203987612,14.00816007,14.32999266,14.57081354,8.046260373,6.971353921,6.451231943,6.577194947,5.408108711,6.13467488,6.231964622,5.209434338,30.31188018,32.20402265,25.276689,19.46967089,16.00212927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.023436416,0.024110505,0.01283645,0.023842016,0.024355154,0.014561325,-0.003126388,-0.028846355,0.056541745,0.027000158,0.024449767,0.018477252,0.02099622,0.011284695,0.02271714,0.025112449,0.013565379,0.11427086,0.092165086,0.17994763,0.009775041,0.055977232,3.892698964,3.890131669,3.917338669,3.875665458,3.873248307,3.909015943,17.38959711,18.76785118,10.00339747,4.16470426,5.27235489,6.224611051,6.249167,6.673772183,6.173764056,6.194831923,6.642288829,13.35665454,13.46375006,13.3893165,6.766468524,11.76626687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
-0.045776359,-0.044397776,-0.042518301,-0.044973414,-0.043762296,-0.041776259,-0.091918063,-0.04159918,-0.08182494,-0.084759968,-0.109432691,-0.084148829,-0.088894039,-0.059165879,-0.084013909,-0.089120089,-0.057312306,-0.145138485,-0.088846417,-0.042556092,-0.154213319,-0.107584076,3.605840184,3.596528035,3.923101226,3.607035887,3.59939662,3.974321645,11.0680354,10.7580857,10.79734717,5.069513694,7.743026061,3.706044987,3.674644379,4.685718271,3.637220513,3.614519998,4.780477194,18.65673612,18.5082556,29.70417617,7.969265618,11.16653519,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
-0.00178285,-0.006258994,-0.001139994,0.002896572,-0.001748511,0.001227484,-0.084848885,-0.023064326,-0.031603986,-0.008692833,-0.032348426,-0.004188258,-0.00904837,-0.010482914,-0.006759997,-0.011932107,-0.014599335,-0.072220814,-0.015859208,-0.04174541,-0.029407865,-0.056934506,3.820256257,3.834918045,3.981407941,3.744370131,3.763744413,3.918116492,12.70219759,12.93791923,9.680569274,4.188548889,5.13583867,4.847052651,4.784026657,4.32896508,4.888588476,4.844245136,4.344627905,14.07172169,14.54054504,13.48975724,5.843295025,7.973537027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
